route_id,stop_id,stop_name,stop_lat,stop_lon,coords,geometry,index_right,shape_area,ntaname,cdtaname,shape_leng,boroname,ntatype,nta2020,borocode,countyfips,ntaabbrev,cdta2020,cluster,hdbscan_cluster,louvain_community
MTA NYCT_Q20A,MTA_501094,UNION ST/33 AV,40.767863,-73.826815,"(40.767863, -73.826815)",POINT (-73.826815 40.767863),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_501095,UNION ST/BAYSIDE AV,40.770004,-73.826504,"(40.770004, -73.826504)",POINT (-73.826504 40.770004),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_501096,UNION ST/28 AV,40.773035,-73.82642,"(40.773035, -73.82642)",POINT (-73.82642 40.773035),188.0,56452699.2327,Murray Hill-Broadway Flushing,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),37469.2235283,Queens,0,QN0704,4,081,MryHl_BwyF,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_501097,UNION ST/26 AV,40.774854,-73.826088,"(40.774854, -73.826088)",POINT (-73.826088 40.774854),188.0,56452699.2327,Murray Hill-Broadway Flushing,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),37469.2235283,Queens,0,QN0704,4,081,MryHl_BwyF,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_501098,UNION ST/PARSONS BLVD,40.776539,-73.824723,"(40.776539, -73.824723)",POINT (-73.824723 40.776539),188.0,56452699.2327,Murray Hill-Broadway Flushing,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),37469.2235283,Queens,0,QN0704,4,081,MryHl_BwyF,QN07,0,1,16.0
MTA NYCT_Q20A,MTA_501135,UNION ST/25 RD,40.775517,-73.826066,"(40.775517, -73.826066)",POINT (-73.826066 40.775517),188.0,56452699.2327,Murray Hill-Broadway Flushing,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),37469.2235283,Queens,0,QN0704,4,081,MryHl_BwyF,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_501136,UNION ST/26 AV,40.774121,-73.826445,"(40.774121, -73.826445)",POINT (-73.826445 40.774121),188.0,56452699.2327,Murray Hill-Broadway Flushing,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),37469.2235283,Queens,0,QN0704,4,081,MryHl_BwyF,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_501137,UNION ST/28 AV,40.772697,-73.826633,"(40.772697, -73.826633)",POINT (-73.826633 40.772697),188.0,56452699.2327,Murray Hill-Broadway Flushing,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),37469.2235283,Queens,0,QN0704,4,081,MryHl_BwyF,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_501138,UNION ST/31 RD,40.770251,-73.826647,"(40.770251, -73.826647)",POINT (-73.826647 40.770251),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_501139,UNION ST/33 AV,40.76762,-73.827105,"(40.76762, -73.827105)",POINT (-73.827105 40.76762),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_501140,UNION ST/35 AV,40.765422,-73.827944,"(40.765422, -73.827944)",POINT (-73.827944 40.765422),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,9.0
MTA NYCT_Q20A,MTA_501141,UNION ST/NORTHERN BLVD,40.764201,-73.828168,"(40.764201, -73.828168)",POINT (-73.828168 40.764201),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,9.0
MTA NYCT_Q20A,MTA_502030,SUTPHIN BLVD/JAMAICA AV,40.701989,-73.807903,"(40.701989, -73.807903)",POINT (-73.807903 40.701989),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,15.0
MTA NYCT_Q20A,MTA_502031,SUTPHIN BLVD/89 AV,40.703734,-73.808664,"(40.703734, -73.808664)",POINT (-73.808664 40.703734),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,15.0
MTA NYCT_Q20A,MTA_502032,SUTPHIN BLVD/HILLSIDE AV,40.705678,-73.809604,"(40.705678, -73.809604)",POINT (-73.809604 40.705678),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,15.0
MTA NYCT_Q20A,MTA_502137,SUTPHIN BLVD/HILLSIDE AV,40.705382,-73.809594,"(40.705382, -73.809594)",POINT (-73.809594 40.705382),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,15.0
MTA NYCT_Q20A,MTA_502138,SUTPHIN BLVD/90 AV,40.703097,-73.808539,"(40.703097, -73.808539)",POINT (-73.808539 40.703097),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,15.0
MTA NYCT_Q20A,MTA_502139,SUTPHIN BLVD/JAMAICA AV,40.701843,-73.808029,"(40.701843, -73.808029)",POINT (-73.808029 40.701843),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,15.0
MTA NYCT_Q20A,MTA_502158,MAIN ST/78 RD,40.719693,-73.818023,"(40.719693, -73.818023)",POINT (-73.818023 40.719693),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,0,15.0
MTA NYCT_Q20A,MTA_502159,MAIN ST/77 RD,40.721017,-73.818701,"(40.721017, -73.818701)",POINT (-73.818701 40.721017),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,0,11.0
MTA NYCT_Q20A,MTA_502163,MAIN ST/73 AV,40.725011,-73.82075,"(40.725011, -73.82075)",POINT (-73.82075 40.725011),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,-1,14.0
MTA NYCT_Q20A,MTA_502164,MAIN ST/72 AV,40.727022,-73.821784,"(40.727022, -73.821784)",POINT (-73.821784 40.727022),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,-1,14.0
MTA NYCT_Q20A,MTA_502165,MAIN ST/71 AV,40.728341,-73.822462,"(40.728341, -73.822462)",POINT (-73.822462 40.728341),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,1,14.0
MTA NYCT_Q20A,MTA_502166,MAIN ST/JEWEL AV,40.729937,-73.823284,"(40.729937, -73.823284)",POINT (-73.823284 40.729937),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,1,14.0
MTA NYCT_Q20A,MTA_502168,MAIN ST/68 DR,40.732302,-73.824501,"(40.732302, -73.824501)",POINT (-73.824501 40.732302),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,-1,14.0
MTA NYCT_Q20A,MTA_502169,MAIN ST/MELBOURNE AV,40.733963,-73.825189,"(40.733963, -73.825189)",POINT (-73.825189 40.733963),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,1,14.0
MTA NYCT_Q20A,MTA_502171,MAIN ST /65-21 MAIN ST,40.737281,-73.824906,"(40.737281, -73.824906)",POINT (-73.824906 40.737281),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,1,16.0
MTA NYCT_Q20A,MTA_502172,MAIN ST/146 ST,40.740119,-73.824891,"(40.740119, -73.824891)",POINT (-73.824891 40.740119),190.0,26427737.7589,Queensboro Hill,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30839.7009032,Queens,0,QN0706,4,081,QnsboroHl,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_502173,MAIN ST/61 RD,40.741281,-73.825095,"(40.741281, -73.825095)",POINT (-73.825095 40.741281),190.0,26427737.7589,Queensboro Hill,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30839.7009032,Queens,0,QN0706,4,081,QnsboroHl,QN07,0,1,13.0
MTA NYCT_Q20A,MTA_502174,MAIN ST/60 AV,40.74304,-73.825468,"(40.74304, -73.825468)",POINT (-73.825468 40.74304),190.0,26427737.7589,Queensboro Hill,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30839.7009032,Queens,0,QN0706,4,081,QnsboroHl,QN07,0,1,13.0
MTA NYCT_Q20A,MTA_502175,MAIN ST/58 RD,40.744847,-73.825789,"(40.744847, -73.825789)",POINT (-73.825789 40.744847),190.0,26427737.7589,Queensboro Hill,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30839.7009032,Queens,0,QN0706,4,081,QnsboroHl,QN07,0,1,13.0
MTA NYCT_Q20A,MTA_502179,MAIN ST/ELDER AV,40.751385,-73.825899,"(40.751385, -73.825899)",POINT (-73.825899 40.751385),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_502180,MAIN ST/CHERRY AV,40.752798,-73.826959,"(40.752798, -73.826959)",POINT (-73.826959 40.752798),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_502181,MAIN ST/FRANKLIN AV,40.754599,-73.827917,"(40.754599, -73.827917)",POINT (-73.827917 40.754599),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_502182,MAIN ST/MAPLE AV,40.75572,-73.828347,"(40.75572, -73.828347)",POINT (-73.828347 40.75572),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_502183,MAIN ST/SANFORD AV,40.757004,-73.828859,"(40.757004, -73.828859)",POINT (-73.828859 40.757004),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_502184,MAIN ST/KISSENA BLVD,40.75812,-73.829348,"(40.75812, -73.829348)",POINT (-73.829348 40.75812),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,8.0
MTA NYCT_Q20A,MTA_502185,MAIN ST/39 AV,40.760277,-73.830409,"(40.760277, -73.830409)",POINT (-73.830409 40.760277),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,8.0
MTA NYCT_Q20A,MTA_502246,PARSONS BLVD/WILLETS POINT BLVD,40.777252,-73.824321,"(40.777252, -73.824321)",POINT (-73.824321 40.777252),188.0,56452699.2327,Murray Hill-Broadway Flushing,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),37469.2235283,Queens,0,QN0704,4,081,MryHl_BwyF,QN07,0,1,16.0
MTA NYCT_Q20A,MTA_502254,MAIN ST/NORTHERN BLVD,40.762447,-73.831796,"(40.762447, -73.831796)",POINT (-73.831796 40.762447),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_502257,MAIN ST/41 AV,40.757824,-73.829419,"(40.757824, -73.829419)",POINT (-73.829419 40.757824),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_502258,MAIN ST/SANFORD AV,40.756311,-73.828773,"(40.756311, -73.828773)",POINT (-73.828773 40.756311),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_502259,MAIN ST/MAPLE AV,40.755045,-73.828267,"(40.755045, -73.828267)",POINT (-73.828267 40.755045),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_502260,MAIN ST/BLOSSOM AV,40.752949,-73.827298,"(40.752949, -73.827298)",POINT (-73.827298 40.752949),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_502261,MAIN ST/ELDER AV,40.751028,-73.825891,"(40.751028, -73.825891)",POINT (-73.825891 40.751028),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_502263,MAIN ST/56 AV,40.74801,-73.826145,"(40.74801, -73.826145)",POINT (-73.826145 40.74801),190.0,26427737.7589,Queensboro Hill,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30839.7009032,Queens,0,QN0706,4,081,QnsboroHl,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_502264,MAIN ST/BOOTH MEMORIAL AV,40.746165,-73.826222,"(40.746165, -73.826222)",POINT (-73.826222 40.746165),190.0,26427737.7589,Queensboro Hill,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30839.7009032,Queens,0,QN0706,4,081,QnsboroHl,QN07,0,1,14.0
MTA NYCT_Q20A,MTA_502265,MAIN ST/58 AV,40.745008,-73.825986,"(40.745008, -73.825986)",POINT (-73.825986 40.745008),190.0,26427737.7589,Queensboro Hill,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30839.7009032,Queens,0,QN0706,4,081,QnsboroHl,QN07,0,1,13.0
MTA NYCT_Q20A,MTA_502267,MAIN ST/62 AV,40.741142,-73.825227,"(40.741142, -73.825227)",POINT (-73.825227 40.741142),190.0,26427737.7589,Queensboro Hill,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30839.7009032,Queens,0,QN0706,4,081,QnsboroHl,QN07,0,1,15.0
MTA NYCT_Q20A,MTA_502268,MAIN ST/63 AV,40.739335,-73.82497,"(40.739335, -73.82497)",POINT (-73.82497 40.739335),199.0,9208957.92488,Mount Hebron & Cedar Grove Cemeteries,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),15876.2583658,Queens,7,QN0871,4,081,MtHbrnCem,QN08,0,1,14.0
MTA NYCT_Q20A,MTA_502271,MAIN ST/MELBOURNE AV,40.734072,-73.825442,"(40.734072, -73.825442)",POINT (-73.825442 40.734072),199.0,9208957.92488,Mount Hebron & Cedar Grove Cemeteries,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),15876.2583658,Queens,7,QN0871,4,081,MtHbrnCem,QN08,0,1,14.0
MTA NYCT_Q20A,MTA_502272,MAIN ST/68 AV,40.732997,-73.825145,"(40.732997, -73.825145)",POINT (-73.825145 40.732997),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,1,14.0
MTA NYCT_Q20A,MTA_502273,MAIN ST/68 DR,40.73169,-73.82447,"(40.73169, -73.82447)",POINT (-73.82447 40.73169),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,1,14.0
MTA NYCT_Q20A,MTA_502274,MAIN ST/JEWEL AV,40.730083,-73.823644,"(40.730083, -73.823644)",POINT (-73.823644 40.730083),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,1,14.0
MTA NYCT_Q20A,MTA_502275,MAIN ST/70 RD,40.728704,-73.822937,"(40.728704, -73.822937)",POINT (-73.822937 40.728704),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,1,14.0
MTA NYCT_Q20A,MTA_502276,MAIN ST/72 AV,40.726367,-73.821729,"(40.726367, -73.821729)",POINT (-73.821729 40.726367),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,-1,14.0
MTA NYCT_Q20A,MTA_502277,MAIN ST/73 AV,40.724084,-73.820558,"(40.724084, -73.820558)",POINT (-73.820558 40.724084),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,-1,14.0
MTA NYCT_Q20A,MTA_502278,MAIN ST/76 AV,40.722331,-73.819657,"(40.722331, -73.819657)",POINT (-73.819657 40.722331),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,0,11.0
MTA NYCT_Q20A,MTA_502279,MAIN ST/77 RD,40.720345,-73.818638,"(40.720345, -73.818638)",POINT (-73.818638 40.720345),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,0,15.0
MTA NYCT_Q20A,MTA_502280,MAIN ST/78 RD,40.719032,-73.817967,"(40.719032, -73.817967)",POINT (-73.817967 40.719032),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,0,11.0
MTA NYCT_Q20A,MTA_502281,MAIN ST/UNION TPKE,40.717771,-73.817324,"(40.717771, -73.817324)",POINT (-73.817324 40.717771),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,0,11.0
MTA NYCT_Q20A,MTA_503075,MAIN ST/76 AV,40.72299,-73.819716,"(40.72299, -73.819716)",POINT (-73.819716 40.72299),194.0,34304348.6225,Kew Gardens Hills,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28291.7179461,Queens,0,QN0801,4,081,KwGrdnsHls,QN08,0,0,11.0
MTA NYCT_Q20A,MTA_503550,PARSONS BLVD/23 AV,40.77839,-73.823722,"(40.77839, -73.823722)",POINT (-73.823722 40.77839),188.0,56452699.2327,Murray Hill-Broadway Flushing,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),37469.2235283,Queens,0,QN0704,4,081,MryHl_BwyF,QN07,0,1,16.0
MTA NYCT_Q20A,MTA_503565,PARSONS BLVD/22 AV,40.778764,-73.823739,"(40.778764, -73.823739)",POINT (-73.823739 40.778764),188.0,56452699.2327,Murray Hill-Broadway Flushing,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),37469.2235283,Queens,0,QN0704,4,081,MryHl_BwyF,QN07,0,1,16.0
MTA NYCT_Q20A,MTA_503618,ARCHER AV/153 ST,40.701917,-73.802294,"(40.701917, -73.802294)",POINT (-73.802294 40.701917),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,15.0
MTA NYCT_Q20A,MTA_503778,MAIN ST/63 AV,40.736974,-73.8252,"(40.736974, -73.8252)",POINT (-73.8252 40.736974),199.0,9208957.92488,Mount Hebron & Cedar Grove Cemeteries,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),15876.2583658,Queens,7,QN0871,4,081,MtHbrnCem,QN08,0,1,16.0
MTA NYCT_Q20A,MTA_503933,ARCHER AV/GUY R BREWER BLVD,40.703362,-73.795607,"(40.703362, -73.795607)",POINT (-73.795607 40.703362),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,17.0
MTA NYCT_Q20A,MTA_503961,MAIN ST/HORACE HARDING EXPWY NORTH,40.74281,-73.825588,"(40.74281, -73.825588)",POINT (-73.825588 40.74281),190.0,26427737.7589,Queensboro Hill,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30839.7009032,Queens,0,QN0706,4,081,QnsboroHl,QN07,0,1,13.0
MTA NYCT_Q20A,MTA_503964,MERRICK BLVD/ARCHER AV,40.704907,-73.793306,"(40.704907, -73.793306)",POINT (-73.793306 40.704907),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,12.0
MTA NYCT_Q20A,MTA_503980,ARCHER AV/165 ST,40.703599,-73.795172,"(40.703599, -73.795172)",POINT (-73.795172 40.703599),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,17.0
MTA NYCT_Q20A,MTA_504004,ARCHER AV/149 ST,40.701235,-73.80484,"(40.701235, -73.80484)",POINT (-73.80484 40.701235),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,15.0
MTA NYCT_Q20A,MTA_504557,ARCHER AV/150 ST,40.701424,-73.80457,"(40.701424, -73.80457)",POINT (-73.80457 40.701424),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,15.0
MTA NYCT_Q20A,MTA_504559,ARCHER AV/SUTPHIN BLVD,40.700637,-73.807238,"(40.700637, -73.807238)",POINT (-73.807238 40.700637),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,15.0
MTA NYCT_Q20A,MTA_504980,ARCHER AV/SUTPHIN BLVD,40.700654,-73.807565,"(40.700654, -73.807565)",POINT (-73.807565 40.700654),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,15.0
MTA NYCT_Q20A,MTA_504981,ARCHER AV/158 ST,40.701905,-73.802063,"(40.701905, -73.802063)",POINT (-73.802063 40.701905),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,15.0
MTA NYCT_Q20A,MTA_504985,ARCHER AV/MERRICK BLVD,40.704536,-73.792288,"(40.704536, -73.792288)",POINT (-73.792288 40.704536),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,17.0
MTA NYCT_Q20A,MTA_504993,MAIN ST/39 AV,40.760394,-73.830658,"(40.760394, -73.830658)",POINT (-73.830658 40.760394),191.0,38542563.3861,Flushing-Willets Point,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),30770.9095466,Queens,0,QN0707,4,081,Flshng,QN07,0,1,8.0
MTA NYCT_Q20A,MTA_504998,HILLSIDE AV/139 ST,40.704453,-73.814326,"(40.704453, -73.814326)",POINT (-73.814326 40.704453),198.0,27644432.4204,Jamaica Hills-Briarwood,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),29698.152927,Queens,0,QN0805,4,081,JmcaHls,QN08,0,0,15.0
MTA NYCT_Q20A,MTA_504999,QUEENS BLVD/87 AV,40.706667,-73.816719,"(40.706667, -73.816719)",POINT (-73.816719 40.706667),198.0,27644432.4204,Jamaica Hills-Briarwood,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),29698.152927,Queens,0,QN0805,4,081,JmcaHls,QN08,0,0,15.0
MTA NYCT_Q20A,MTA_505000,QUEENS BLVD/86 AV,40.708041,-73.817664,"(40.708041, -73.817664)",POINT (-73.817664 40.708041),198.0,27644432.4204,Jamaica Hills-Briarwood,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),29698.152927,Queens,0,QN0805,4,081,JmcaHls,QN08,0,-1,15.0
MTA NYCT_Q20A,MTA_505002,MAIN ST/84 RD,40.712863,-73.816974,"(40.712863, -73.816974)",POINT (-73.816974 40.712863),198.0,27644432.4204,Jamaica Hills-Briarwood,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),29698.152927,Queens,0,QN0805,4,081,JmcaHls,QN08,0,0,15.0
